Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43882	0.44726	0.00114	0.43984	0.00	0.43968	0.00	0	41.81
Laravel 11.1.2 demo app	50	50	100	PHP - previous master	c630801ae7	https://github.com/php/php-src/commit/c630801ae7	0.43618	0.44370	0.00105	0.43709	-0.63	0.43693	-0.63	0	41.68
Laravel 11.1.2 demo app	50	50	100	PHP - master	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.43181	0.43935	0.00104	0.43839	-0.33	0.43849	-0.27	0	41.69
Laravel 11.1.2 demo app	50	50	100	PHP - master (JIT)	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.42548	0.42798	0.00046	0.42644	-3.05	0.42636	-3.03	0	50.75
Symfony 2.6.0 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71314	0.72973	0.00302	0.71524	0.00	0.71453	0.00	0	37.33
Symfony 2.6.0 demo app	50	50	100	PHP - previous master	c630801ae7	https://github.com/php/php-src/commit/c630801ae7	0.70752	0.71216	0.00083	0.70925	-0.84	0.70912	-0.76	0	37.38
Symfony 2.6.0 demo app	50	50	100	PHP - master	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.70741	0.71099	0.00068	0.70916	-0.85	0.70914	-0.75	0	37.38
Symfony 2.6.0 demo app	50	50	100	PHP - master (JIT)	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.68107	0.68444	0.00078	0.68263	-4.56	0.68249	-4.48	0	44.45
Wordpress 6.2 main page	10	50	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58133	0.58398	0.00060	0.58241	0.00	0.58235	0.00	0	42.95
Wordpress 6.2 main page	10	50	20	PHP - previous master	c630801ae7	https://github.com/php/php-src/commit/c630801ae7	0.57800	0.58043	0.00055	0.57883	-0.61	0.57874	-0.62	0	42.78
Wordpress 6.2 main page	10	50	20	PHP - master	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.57683	0.57943	0.00054	0.57795	-0.77	0.57780	-0.78	0	42.78
Wordpress 6.2 main page	10	50	20	PHP - master (JIT)	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.51928	0.52198	0.00053	0.52032	-10.66	0.52028	-10.66	0	61.62
bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21474	0.21789	0.00070	0.21606	0.00	0.21593	0.00	0	26.12
bench.php	10	50	0	PHP - previous master	c630801ae7	https://github.com/php/php-src/commit/c630801ae7	0.21536	0.21863	0.00080	0.21660	0.25	0.21648	0.25	0	26.05
bench.php	10	50	0	PHP - master	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.21435	0.21969	0.00109	0.21602	-0.02	0.21579	-0.06	0	26.05
bench.php	10	50	0	PHP - master (JIT)	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.07367	0.07715	0.00086	0.07510	-65.24	0.07508	-65.23	0	27.22
micro_bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.33671	1.36355	0.00590	1.35207	0.00	1.35166	0.00	0	20.38
micro_bench.php	10	50	0	PHP - previous master	c630801ae7	https://github.com/php/php-src/commit/c630801ae7	1.32864	1.34762	0.00442	1.33677	-1.13	1.33612	-1.15	0	20.31
micro_bench.php	10	50	0	PHP - master	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	1.26411	1.28437	0.00451	1.27532	-5.68	1.27608	-5.59	0	20.31
micro_bench.php	10	50	0	PHP - master (JIT)	bb6dbdcf94	https://github.com/php/php-src/commit/bb6dbdcf94	0.53993	0.55815	0.00420	0.54897	-59.40	0.54915	-59.37	0	21.64
